author_review_count,rating,title,date,location,body,Seat Type,Aircraft Type,Seat Layout,Date Flown,Type Of Traveller,Seat Legroom,Seat Recline,Seat Width,Aisle Space,Seat Storage,Recommended,airline_slug,airline,Viewing Tv Screen,Power Supply,Sleep Comfort,Sitting Comfort,Seat/bed Width,Seat/bed Length,Seat Privacy
0.0,0.4,"""compressed seat pitch""",2016-01-31,United States,"Premium Economy is somewhat of a misnomer, as I flew in the SAS Plus seating area. Same coach seat (SAS uses thinline seats that have minimal padding. No blocked middle seat. The pluses were my seat was up front (row 2), the snacks were free, and I had access to a lounge in Oslo. SAS crams more than 140 seats into its 73G aircraft. Start off with compressed seat pitch coupled with thinline seats. Then eliminate the forward coat closet. And finally, best of all, eliminate the forward lav. That's right - on a plane with more than 140 seats, there are only two lavs, both in the rear of the plane. When the carts are in the aisle, forget about answering nature's call. I should add that there is no wifi on the 73G, nor is there any audio or video - nothing to keep you entertained other than staring at the head of the person in front of you. I suppose that for a 90-minute flight the seats are something you can tolerate. And the cost of the Plus ticket wasn't as bad as paying for the blocked seat Business Class product KLM and BA use.",Premium Economy,Boeing 737-700,3x3,January 2016,Business,0.4,0.4,0.4,0.2,0.4,True,sas-scandinavian-airlines,SAS Scandinavian Airlines,,,,,,,
0.0,0.9,"""good legroom""",2015-11-03,Sweden,SAS Plus Premium Economy with upgraded A330 is very good. Flew Stockholm to New York on October 12 in SAS Plus. It was with the new cabin. Very good service. Good legroom and a good range of entertainment.,Premium Economy,A330,2x3x2,October 2015,Business,1.0,0.8,1.0,1.0,0.8,True,sas-scandinavian-airlines,SAS Scandinavian Airlines,1.0,1.0,,,,,
0.0,0.9,"""best economy seats I have experienced""",2015-08-02,Belgium,"Best economy seats I have experienced in a long time. The entertainment box under the seat is gone, leaving room for a full stretch of my legs and I am fairly tall. I was in a middle seat. All in all a good and big improvement from the old economy seat.",Economy Class,A330,2x4x2,July 2015,Solo Leisure,1.0,1.0,0.8,0.8,1.0,True,sas-scandinavian-airlines,SAS Scandinavian Airlines,1.0,1.0,,,,,
0.0,0.1,"""would have appreciated the respect I deserved""",2015-07-20,United States,"When we purchased our tickets, we were told that we would have 'bulkhead seating' for extra legroom if we paid $35 per seat per leg of our journey. I did this for four adults and explained that my father and I both had mobility issues and needed extra legroom. Once on the plane, we found that our boarding passes led us to the center four seats with no extra legroom. This occurred on both of the roundtrip segments. When I complained at the time of seating, I was told that the plane was full and the only extra leg space would have been the exit row, which we (understandably) were not eligible to sit it with disabilities. When we returned home, the person on the phone rudely told me that no extra leg room seats were available - and when I explained that I had an extra receipt showing that I had indeed paid the price - she replied that I would be refunded the money.. However, I wanted the service and I would have appreciated the respect that I deserved.",Economy Class,A340-300,2X4X2,June 2015,Couple Leisure,0.2,0.4,0.4,0.4,0.2,no,sas-scandinavian-airlines,SAS Scandinavian Airlines,,,,,,,
0.0,0.8,"""I was able to sleep""",2015-01-30,United States,Premium Economy gives priority seating access to the SAS lounge fast security lines if boarding in Denmark Sweden Norway. Somewhat better than economy meals free drinks (including alcoholic). I was able to sleep in the seat though I might have wished for lumbar support and more recline.,Premium Economy,AIRBUS A340,2x3x2,,,0.6,0.8,0.8,0.8,,True,sas-scandinavian-airlines,SAS Scandinavian Airlines,0.8,,,,,,
0.0,0.1,"""the seats were a horror""",2014-11-19,United States,First time I flew SAS and I was disappointed all the way around. I fly transcontinental often so have lots of flights to compare with. The flight out of Newark to Oslo was awful all the way around especially made worse by the seats. The seats were a horror. Never again!,Economy Class,AIRBUS A340-300,3x4x3,,,0.2,0.2,0.2,0.2,,no,sas-scandinavian-airlines,SAS Scandinavian Airlines,0.2,,,,,,
0.0,0.3,"""these seats were not good""",2011-09-19,United States,These seats were not good. We were in row 34 of the economy section of the plane and we were very cramped. There is also no air vents and it was very warm in the cabin.,Economy Class,A330,2x4x2,,,0.2,0.4,0.2,0.6,,no,sas-scandinavian-airlines,SAS Scandinavian Airlines,0.6,,,,,,
0.0,0.3,"""seat pitch was smaller""",2011-04-05,Denmark,We were the last row 42G/H. The seat pitch was smaller than those of the other seats in the aircraft.,Economy Class,A330,2x4x2,,,0.4,0.4,0.6,0.4,,no,sas-scandinavian-airlines,SAS Scandinavian Airlines,0.6,,,,,,
0.0,0.8,"""a lot of foot space and comfort""",2007-05-20,United Kingdom,When booking on International flights with SAS Airbus A340/A330 aircraft. You have seat selection with your booking. Book 31 A and B (vice versa on other side of aircraft) which is near exit door. A lot of foot space and comfort.,Economy Class,A340-300,2x4x2,,,1.0,0.8,0.8,0.8,,True,sas-scandinavian-airlines,SAS Scandinavian Airlines,1.0,,,,,,
2.0,0.5,"""it is extremely narrow""",2021-11-29,Portugal,"The seat is a lie-flat. But it is extremely narrow compared to competition and very worn out. Seat cushions also worn out, so no help for comfort. The possibility to store your personal items is very unpractical and nothing to store your glasses during the night. The dashboard to move the seat has no light so most unpractical at night. The electrical plug did work. The tray is pretty wide but only has 2 positions: up or down! impossible to get it closer to you when eating.",Business Class,A340,1x2x1,November 2021,Leisure,,,,,0.4,no,iberia,Iberia,,0.8,0.6,0.6,0.4,0.8,0.4
3.0,0.9,"""a great way to fly""",2020-04-19,United Kingdom,"Iberia Premium Economy on the A330-300. The plane was 7 years old but the cabin did not show its age. The cabin was very clean and kept immaculate. Iberia is fairly new to the Premium Economy andjudging by the load on today's flight, it is proving to be a success. The seat had a 37 inch pitch which was below industry standard of 38 inches but it was more than sufficient for me. I am not a tall person (5'8) and was able to stretch my leg and have a comfortable nap even with the person in front of me reclining all the way. The recline was outstanding and was able to get 3 hours uninterrupted sleep. The seat was 18.1 inches wide which was almost the same as Cathay Pacific's pre-refit Boeing 777-300ER which again kept me comfortable and having broad shoulders. Overall, Iberia's Premium Economy product is a great way to fly across the Atlantic.",Premium Economy,A330-300,2x3x2,March 2020,Solo Leisure,0.8,1.0,1.0,1.0,1.0,True,iberia,Iberia,1.0,1.0,,,,,
2.0,0.2,"""seats in Economy did not recline""",2019-05-26,United States,Worst flight in recent memory. The seats in Economy did not recline. No WiFi or Entertainment streaming or seat back on this 2 hourflight. Very hard seats. Seat power did not work. Cabin Crew seemed to not care about providing customer service.,Economy Class,A320,3x3,May 2019,Couple Leisure,0.4,0.2,0.4,0.6,0.6,no,iberia,Iberia,,0.2,,,,,
0.0,0.6,"""Legroom was not that great""",2019-03-20,United States,"I booked with American for a flight from Heathrow to Madrid. I was allocated my seat, in front of the emergency exit row, meaning no recline. Legroom was not that great, and the in flight wifi did not work. The food was okay and reasonably priced. Seat was tight. USB in the seats did not work.",Economy Class,A320,3x3,February 2019,Solo Leisure,0.6,0.2,0.6,0.4,0.8,True,iberia,Iberia,,0.2,,,,,
0.0,0.1,"""Avoid at all costs""",2018-12-16,United Kingdom,"At 28 inch seat pitch Iberia’s economy seating is worse than most European budget airlines and only equalled the poorer charters. Seat pitch is listed as 28 inches, that means no room for an iPad in portrait mode between you and the seat in front. My leg length is not long by the averages of today but knees push against the seat in front and the only semi comfortable way to sit is with legs sideways. Simply unacceptable for One World and IAG. Badly let’s down the group product. Avoid at all costs.",Economy Class,A319,3x3,November 2018,Business,0.2,0.2,0.6,0.2,0.6,no,iberia,Iberia,,,,,,,
0.0,0.1,"""lack of legroom""",2018-11-19,United Kingdom,Legroom on this flight is unacceptable for anyone over 6ft. It would be impossible for the person in front to recline there seat. This lack of legroom needs to be addressed.,Economy Class,A319,3x3,November 2018,Family Leisure,0.2,0.2,0.6,0.4,0.2,no,iberia,Iberia,,,,,,,
0.0,0.3,"""2 extra inches would make a huge difference""",2018-02-16,United States,"Seat was OK itself, but airlines such as Iberia should not be allowed to space seats at 28 inches. I am 5 foot 10 inches and I had to contort my body to not have my knees rubbing against the seat in front. In an emergency, if the seat in front was reclined it would take a lot of time to evacuate. I really think the authorities should make airlines move to at least 30 inches. That 2 extra inches would make a huge difference in a evacuation situation, and certainly much more comfortable to taller people which today seems to be the norm. Also, Iberia does not seem to enforce their 1 bag carry on baggage rules. I saw the supposed to be small personal item just as large as the main carry on bag. The airline cheats you for seat space and the customer cheats on their oversized luggage.",Economy Class,A319 / A320,3x3,February 2018,Couple Leisure,0.2,0.2,0.6,0.6,0.4,no,iberia,Iberia,,,,,,,
8.0,0.5,"""Seat comfort is good""",2018-02-13,Guatemala,New aircraft and seat looking good. Seat comfort is good but legroom very limited. Seat recycle I think 5”. PTV screen working very fast and good view. That’s I like maximum of this aircraft. Seat width 17.5”. Overall it’s okay for economy class service.,Economy Class,A330-200,2x4x2,February 2018,Solo Leisure,0.2,0.6,0.6,0.4,0.6,no,iberia,Iberia,0.8,0.6,,,,,
